449, predict, get_data, predict, predict, predict, get_additional_model_predictions, None, None, get, I don't know, None, get, None, get, None, get_additional_model_predictions, calculate_model_predictions
450, get, getThe code snippet appears to be retrieving a value from various data stores (opts pillar grains) using the utils.traverse_dict_and, get, get, get, get, None, None, getThe code snippet appears to be retrieving a value from various data stores (opts pillar grains) and returning a default value if not found., getThe code is retrieving a value from various data stores (opts pillar grains) using salt.utils.traverse_dict_and_list, None, get, None, get, None, get, get
451, init, init, validate, init, validate, invalid, None, None, init, init, None, init, None, init, None, init, init
452, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
453, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
454, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
455, run, run, run, run, process, run, None, None, iterate, run, None, run, None, run, None, run, run
456, repr, parse, repr, repr, repr, repr, None, None, repr, parse, None, repr, None, parse, None, repr, repr
457, create, init, create, init, init, create, None, None, init, init, None, set_up, None, init, None, create, init
458, get, calculate_model_predictions, get, get, predict, calculate_model_predictions, None, None, get, get, None, get, None, calculate_model_predictions, None, get, calculate_model_predictions
459, parse, parse, parse, parse, parse, parse, None, None, parse, parseThe given code snippet appears to be parsing some data from a stream and converting it to a resource. The key functions involved are parse() get(), None, parse, None, parse, None, convert_resource, parse
460, format, disasm, get, repr, get, disasm, None, None, str, parse, None, repr, None, parse, None, get, repr
461, init, init, set_up, init, init, init, None, None, init, init, None, init, None, init, None, init, init
462, log, log, log, log, request, request, None, None, log, log, None, log, None, log, None, request, request
463, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
464, attach, convert, add, attach, attach, attach, None, None, attach, convert, None, convert, None, attach, None, attach, init
465, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
466, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
467, setattr, setattr, set_up, init, setattr, setattr, None, None, setattr, resetting, None, set_up, None, set, None, setattr, init
468, k0e, test_k0e, test_k0e, test_k0e, test_k0e, k0e, None, None, k0e, test_if, None, test_k0e, None, k0e, None, k0e, test_k0e
469, loglikeobs, loglikeobs, log, loglikeobs, loglikeobs, loglikeobs, None, None, loglikeobs, loglikeobs, None, log, None, log, None, exception, exit
470, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, set_up
471, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
472, setattr, setattrThe code is setting attributes on self specifically:- self.virtualname = pooling size  - self.input_shape = address, setattr, setattr, set_up, init, None, None, setattr, init, None, set_up, None, setattr, None, setattr, init
473, equals, equals, equals, eq, equals, equals, None, None, eq, equals, None, equals, None, equals, None, equals, eq
474, pack, pack, pack, pack, pack, pack, None, None, pack, pack, None, pack, None, pack, None, pack, init
475, add, parse, add, init, get, get, None, None, add, parse, None, add, None, parse, None, init, init
476, eval, eval, eval, eval, eval, eval, None, None, eval, eval, None, eval, None, eval, None, eval, nspv
477, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, delete
478, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
479, read, read, read, getThe code appears to be reading content from a file determining the content type constructing the file path and returning the content. The key action, read, read, None, None, get, I don't know, None, read, None, read, None, get, read
480, setattr, setattr, setattr, setattr, setattr, setattr, None, None, setattr, setattr, None, setattr, None, setattr, None, setattr, setattr
481, testThe given code appears to be testing an autoencoder neural network implementation. It is training an autoencoder on some sample data and then propagating new, testThe given code snippet appears to contain some unit tests with assertions to check for expected behavior. The use of 'self.assertEqual' and, test\n\nThe given code snippet appears to be testing a neural network autoencoder implementation by training it on one-hot encoded data and asserting that the output matches, train, test, train, None, None, test, testThe given code snippet appears to be testing a neural network implementation by training an autoencoder on some generated data and then asserting that the autoencoder, None, test, None, test, None, train, test_ae
482, cubic, Based on the provided code snippet I would summarize it with the word 'correlation'. The code appears to be implementing a function to calculate an autocorrelation model, calculate_model_predictions, cubicThe code defines a cubic correlation function that calculates the autocorrelation r(theta d) between locations separated by distance d given a set, cubic, correlate, None, None, I don't know, I don't know, None," ["" I don't know""]", None," ["" I don't know""]", None, Based on the provided code snippet I don't have enough context to summarize it with a single word. The code appears to be implementing some sort of correlation calculation, cubic
483, setup, print, setup, setup, init, setup, None, None, init, print, None, init, None, init, None, init, set_up
484, str, print, error, print, get, return, None, None, str, I don't know, None, print, None, return, None, return, repr
485, write, write, write, write, write, write, None, None, write, write, None, write, None, write, None, write, write
486, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
487, get, print, get, init, get, get, None, None, get, I don't know, None, print, None, get, None, get, str
488, write, write, write, write, write, write, None, None, write, write, None, write, None, write, None, write, test_write
489, divide, test, log, asserts, calculate_model_predictions, divide, None, None, divide, test, None, test_logstderr, None, validate, None, init, specific_code_cpp
490, repr, print, repr, repr, repr, get, None, None, repr, print, None, repr, None, get, None, repr, repr
491, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
492, validate, validate, validate, validate, validate, validate, None, None, validate, validate, None, validate, None, validate, None, validate, validate
493, test, testThe given code appears to be testing something likely using mock objects and assertions to verify expected behavior and results. The words 'test' 'assert, test, test_get, test, get, None, None, test, I don't know, None, test, None, test, None, Based on the given code snippet I don't have enough context to choose a single word to accurately summarize it. The code seems to be testing some template rendering, test_get_data
494, repr, init, repr, repr, repr, get, None, None, repr, init, None, repr, None, get, None, repr, repr
495, test, test, test, test, test, succeeds, None, None, test, test, None, test, None, test, None, test, test_combining
496, repr, print, repr, print, repr, repr, None, None, repr, print, None, print, None, repr, None, repr, repr
497, alter, alter, alter, alter, alter, alter, None, None, alter, alter, None, alter, None, alter, None, alter_column, backwards
498, create, print, create, create, create, create, None, None, create, init, None, create, None, create, None, create, set_up
499, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, main
0, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
1, eq, test, eq, eq, eq, eq, None, None, eq, test, None, test, None, eq, None, eq, eq
2, init, print, set_up, init, reload, reload, None, None, init, print, None, reload, None, reload, None, init, set_up
3, init, configure, set_up, set_up, configure, configure, None, None, init, init, None, set_up, None, set_up, None, set_up, set_up
4, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
5, dispatch, dispatch, dispatch, dispatch, dispatch, dispatch, None, None, dispatch, dispatch, None, dispatch, None, dispatch, None, dispatch, dispatch
6, getThe code is retrieving and looking up values from various objects and fields to initialize some variables. The key actions are 'get'ing values from objects, lookupThe code appears to be doing a model lookup using an admin view. The key aspects are:- Using admin view to get model and, get, get, get, lookup, None, None, I don't know, lookup, None, get, None, get, None, get, init
7, fidelity, discount, discount, discount, discount, discount, None, None, fidelity, discount, None, discount, None, discount, None, discount, fidelity
8, reverse, test, reverse, print, reverse, reverse, None, None, reverse, I don't know, None, print, None," ["" I don't know""]", None, reverse, set_up
9, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
10, test, testThe given code snippet appears to contain some test cases with assertions to check the behavior of a client creation function. The keyword 'test' best summar, test, test, init, init, None, None, test, I don't know, None," ["" I don't know""]", None, init, None, I don't know, test_sslpositionalargs
11, test, test, test, test, test_endpointconnectsuccess, connect, None, None, I don't know, test, None, test, None," ["" I don't know""]", None, test_endpointconnectsuccess, test_endpointconnectsuccess
12, predict, predict, predict, predict, predict, predict, None, None, predict, I don't know, None, predict, None, predict, None, predict, pbubble
13, clone, clone, clone, clone, clone, clone, None, None, clone, clone, None, clone, None, clone, None, clone, clone
14, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
15, init, print, init, print, init, setattr, None, None, init, print, None, print, None, init, None, init, init
16, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
17, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
18, set_up, test, set_up, set_up, set_up, set_up, None, None, set_up, test, None, set_up, None, set_up, None, set_up, set_up
19, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
20, filter, filter, filter, filter, filter, filter, None, None, filter, filter, None, filter, None, filter, None, filter, get_queryset
21, init, init, init, init, create, init, None, None, init, init, None, init, None, create, None, init, init
22, create, create, create, create, create, tangible, None, None, create, create, None, create, None, create, None, create, create
23, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
24, getitem, getitem, get, getitem, getitem, getitem, None, None, getitem, getitem, None, get, None, getitem, None, getitem, getitem
25, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, forwards
26, repr, print, get, print, get, return, None, None, len, print, None, print, None, empty, None, return, str
27, test_kn, test, test, test, test, test, None, None, test_kn, test, None, test, None, test, None, test_kn, test_kn
28, init, init, init, init, init, setattr, None, None, init, init, None, init, None, setattr, None, init, init
29, append, append, append, append, append, append, None, None, append, append, None, append, None, append, None, append, init
30, init, setattr, read, init, read, setattr, None, None, open_file, setattrThe code is setting attributes on self (self.disabling self.pins self.duration). So setattr seems like a good one word, None, read, None, init, None, init, init
31, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
32, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
33, setattr, setattr, setattr, setattr, setattr, setattr, None, None, setattr, init, None, set_up, None, init, None, init, init
34, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
35, magnitude, test, magnitude, magnitude, magnitude, sqrt, None, None, magnitude, I don't know, None, magnitude, None, sqrt, None, magnitude, magnitude
36, open_file, get, read, read, read, read, None, None, open_file, init, None, read, None, read, None, read, read
37, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
38, create, create, create, create, create, building, None, None, create, create, None, create, None, create, None, create, create
39, configure, configure, configure, configure, configure, configure, None, None, configure, configure, None, configure, None, configure, None, configure, drawpoly
40, repr, formatargvalues, get, formatargvalues, get, format, None, None, repr, I don't know, None, get, None, get, None, get, str
41, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
42, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
43, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
44, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, test, test_checkparameters
45, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
46, get_scheduledtaskid20, get, get, get, get, get_scheduledtaskid20, None, None, get, get, None, get, None, get, None, get, get_scheduledtaskid20
47, cache, get, cache, get, get, get, None, None, get, get, None, get, None, get, None, get, call
48, multicallThe code snippet appears to be invoking a remote method and processing multiple return values that come in separate messages. The key line is:, The given code snippet appears to be implementing a remote procedure call (RPC) using a multicall method. The key aspects are:- Sending an, iter, multicall, iterate, call, None, None, multicall, Based on the provided code snippet I don't have enough context to confidently summarize it with a single word. The code seems to be implementing some RPC functionality, None, call, None," ["" I don't know""]", None, multicall, multicall
49, lngettext, lngettext, lngettext, lngettext, lngettext, lngettext, None, None, lngettext, lngettext, None, lngettext, None, lngettext, None, lngettext, lngettext
50, hash, test, hash, hash, hash, hash, None, None, hash, I don't know, None, hash, None, hash, None, hash, hash
51, set_up, test, set_up, set_up, set_up, set_up, None, None, set_up, init, None, set_up, None, set_up, None, create, set_up
52, gelman_rubin, gelman_rubin, gelman_rubin, gelman_rubin, gelman_rubin, gelman_rubin, None, None, gelman_rubin, gelman_rubin, None, gelman_rubin, None, gelman_rubin, None, gelman_rubin, gelman_rubin
53, test, adfuller, init, init, test, adfuller, None, None, test, test, None, init, None, adfuller, None, init, init
54, predict, get, predict, get, predict, get, None, None, get, I don't know, None, get, None," ["" I don't know""]", None, get, calculate_model_predictions
55, get, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, get
56, init, init, format, init, format, setattr, None, None, init, init, None, init, None, write, None, init, init
57, save, save, save, save, dup, dup, None, None, set_up, save, None, save, None, write, None, dup, init
58, test, test, test, create, test, init, None, None, test, I don't know, None, create, None, init, None, init, test_setters
59, test, test, set_up, set_up, set_up, set_up, None, None, set_up, test, None, set_up, None, set_up, None, set_up, set_up
60, init, test, init, init, init, init, None, None, init, test, None, init, None, init, None, init, init
61, set_sshkey, set_sshkey, set_sshkey, set_sshkey, set_sshkey, set_sshkey, None, None, set_sshkey, set_sshkey, None, set_sshkey, None, set_sshkey, None, set_sshkey, set_sshkey
62, get_context_data, get_context_data, get, get_context_data, get_context_data, get_context_data, None, None, get_context_data, I don't know, None, get, None, get_context_data, None, get_context_data, get_context_data
63, polytrafo, polytrafo, test_lagrange, polytrafo, polytrafo, poly1d, None, None, test_lagrange, polytrafo, None, test, None, polyfit, None, poly1d, test_lagrange
64, test, test, test, test, test, parsexml, None, None, test, test, None, test, None, parsexml, None, test, test_classfunctiondecorator
65, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
66, get, get_additional_model_predictions, predict, get_additional_model_predictions, predict, get_additional_model_predictions, None, None, get, I don't know, None, calculate_model_predictions, None, get, None, calculate_model_predictions, calculate_model_predictions
67, setattr, setattr, init, init, init, setattr, None, None, init, init, None, init, None, init, None, init, init
68, init, test, init, print, init, export, None, None, init, I don't know, None, print, None, export, None, get, additionaldefinitioncode
69, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
70, start, start, start, start, start, start, None, None, start, I don't know, None, start, None, start, None, start, start
71, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
72, init, test, create, init, create, init, None, None, init, I don't know, None," ["" I don't know""]", None, init, None, init, set_up
73, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
74, eq, eq, eq, eq, eq, eq, None, None, eq, eq, None, eq, None, eq, None, eq, eq
75, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, get, test_get
76, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, set_up
77, get, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, get
78, create, create, create, create, create, create, None, None, create, I don't know, None, create, None, create, None, create, create
79, set_up, test, set_up, setup, set_up, setup, None, None, set_up, I don't know, None, set_up, None, set_up, None, set_up, set_up
80, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
81, test_betainc, test, test_betainc, test_betainc, test_betainc, betainc, None, None, test_betainc, test, None, test, None, test, None, betainc, test_betainc
82, init, init, init, init, init, array, None, None, init, init, None, init, None, window, None, init, set_up
83, str, test, str, str, str, str, None, None, str, I don't know, None, str, None, str, None, str, str
84, uniq, uniq, uniq, uniq, uniq, uniq, None, None, uniq, uniq, None, uniq, None, uniq, None, uniq, uniq
85, exp, test, mul, test, exp, exp, None, None, exp, test, None, test, None, test, None, exp, specific_code_cpp
86, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
87, set_up, test, set_up, set_up, set_up, call, None, None, set_up, test, None, set_up, None, set_up, None, set_up, set_up
88, fixcommand, fixcommand, fixcommand, fixcommand, fixcommand, fixcommand, None, None, fixcommand, fixcommand, None, fix, None, fixcommand, None, fixcommand, fixcommand
89, remove, remove, delete, unimport, delete, unimport, None, None, delete, I don't know, None, unimport, None, remove, None, unimport, exit
90, test_huberThe code appears to be testing the huber loss function implementation by comparing it to manual calculations. The key things I noticed:, test, test_huber, test_huber, test, test, None, None, test_huberThe code appears to be testing the huber function from scipy.special by asserting equality between huber and a custom implementation xfunc, test_huber, None, test_huber, None, test, None, test_huber, test_huber
91, setattr, init, set_up, init, setattr, init, None, None, setattr, init, None, init, None, init, None, init, init
92, call, call, call, call, call, call, None, None, call, call, None, call, None, call, None, call, call
93, str, init, str, str, str, str, None, None, str, init, None, str, None, str, None, str, str
94, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
95, get, get, get, get, get, get, None, None, get, dispatch, None, get, None, get, None, get, get
96, add, test, log, log, add, log, None, None, I don't know, I don't know, None, test, None, add, None, log, specific_code_cpp
97, setattr, setattr, init, setattr, setattr, setattr, None, None, setattr, setattr, None, init, None, setattr, None, init, init
98, append, append, visit_superscript, append, append, append, None, None, append, append, None, append, None, append, None, append, visit_superscript
99, append, append, append, append, append, append, None, None, append, append, None, append, None, append, None, append, appendinterval
100, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
101, init, init, init, init, init, init, None, None, init, init, None, init, None, write, None, init, init
102, init, create, set_up, create, create, create, None, None, init, I don't know, None, set_up, None, create, None, create, set_up
103, get_parser, get_parser, get_parser, get_parser, get_parser, get_parser, None, None, get_parser, get_parser, None, get_parser, None, get_parser, None, get_parser, get_parser
104, init, login, init, init, init, init, None, None, init, init, None, get, None, init, None, init, enter
105, test, print, get, test, get, get_queryset, None, None, get, print, None, test, None, get, None, get, test
106, setattr, setattr, init, setattr, set_up, setattr, None, None, setattr, setattr, None, setattr, None, setattr, None, setattr, init
107, get, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, try_merge
108, test, test, test, test, test, get, None, None, test, I don't know, None, test, None, get, None, subscribe, test_fromelementsubscribewithoptionsempty
109, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
110, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
111, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
112, encode, encode, encode, encode, encode, encode, None, None, encode, encode, None, encode, None, encode, None, encode, encodetemp
113, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, for, test_rmse
114, get_scheduledtaskid10, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, get_scheduledtaskname10
115, clone, clone, clone, clone, clone, clone, None, None, clone, clone, None, clone, None, clone, None, clone, clone
116, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
117, predict, get, predict, predict, predict, get, None, None, get, I don't know, None, predict, None, predict, None, get, calculate_model_predictions
118, tear_down, test, tear_down, tear_down, tear_down, tear_down, None, None, tear_down, test, None, tear_down, None, tear_down, None, tear_down, tear_down
119, get, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, get
120, replace, edit, edit, replace, replace, replace, None, None, set_text, I don't know, None, replace, None, replace, None, replace, run
121, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
122, init, init, init, init, set_up, setattr, None, None, init, init, None, init, None, init, None, init, init
123, update, update, update, update, update, update, None, None, update, I don't know, None, update, None, update, None, update, update
124, read, read, read, read, read, read, None, None, get, read, None, read, None, read, None, read, read
125, put, write, write, write, write, put, None, None, put, put, None, write, None, put, None, write, output_unchecked
126, add, init, init, init, init, add, None, None, init, init, None, init, None, add, None, init, set_up
127, init, init, init, init, init, init, None, None, init, I don't know, None, init, None," ["" I don't know""]", None, init, init
128, check, check, resetslice, resetslice, resetslice, check, None, None, resetslice, check, None, resetslice, None, check, None, check, call
129, get, get, from_json, get, get, from_json, None, None, get, get, None, get, None, get, None, get, from_json
130, parse_selinux, parse, parse_selinux, parse_selinux, parse_selinux, parse_selinux, None, None, parse_selinux, parse, None, parse, None, parse, None, parse, parse_selinux
131, init, setattrThe code is using setattr to set attributes on the self object. It is setting self.field2 self.type self.table, init, setattr, init, setattr, None, None, init, init, None, init, None, init, None, setattr, init
132, multiply, get, multiply, gmap, multiply, get, None, None, I don't know, I don't know, None," ["" I don't know""]", None, multiply, None, dot, gtvec
133, dispatch, run, run, run, run, run, None, None, dispatch, I don't know, None, run, None, run, None, run, run
134, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
135, parse, parse, parse, parse, parse, parse, None, None, parse, parse, None, parse, None, parse, None, parse, init
136, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
137, init, init, create, init, create, init, None, None, init, init, None, init, None, init, None, init, init
138, dispatch, dispatch, call, dispatch, dispatch, dispatch, None, None, dispatch, dispatch, None, call, None, call, None, call, call
139, test, test, test, test, test, test, None, None, test, I don't know, None," ["" I don't know""]", None, test, None, Based on the provided code snippet I don't have enough context to choose a single word summary. The code appears to be loading data fitting a gradient boosted, test_gradientboostedbinaryclassificationexhaustivesplits
140, validate, validate, validate, validate, validate, validate, None, None, validate, validate, None, validate, None, validate, None, validate, validate
141, convert, print, toarray, convert, toarray, convert, None, None, convert, I don't know, None, toarray, None, convert, None, convert, uncompand
142, init, test, init, init, init, init, None, None, init, I don't know, None, init, None, init, None, init, init
143, sma, sma, calculate_model_predictions, init, calculate_model_predictions, init, None, None, calculate_model_predictions, init, None, init, None, update, None, init, init
144, init, init, init, init, init, add, None, None, init, init, None, init, None, add, None, init, init
145, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
146, create, create, create, create, create, tangible, None, None, create, create, None, create, None, create, None, create, create
147, pass, init, init, start, call, do_start, None, None, init, init, None, init, None, do_start, None, start, test_dostart
148, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
149, init, init, init, init, init, required, None, None, init, init, None, init, None, init, None, init, init
150, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
151, main, loop, update, main, update, loop, None, None, loop, I don't know, None, main, None, update, None, I don't know, waitforkeypress
152, init, init, init, init, setattr, init, None, None, init, init, None, init, None, get, None, init, init
153, remove, remove, remove, remove, remove, remove, None, None, remove, remove, None, remove, None, remove, None, remove, tear_down
154, setattr, init, init, init, setattr, setattr, None, None, setattr, init, None, init, None, set, None, init, init
155, delitem, del, delitem, del, del, del, None, None, delitem, del, None, del, None, del, None, del, delitem
156, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
157, drawbox, test, drawbox, drawbox, drawbox, add, None, None, drawbox, test, None, add, None, add, None, add, drawbox
158, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
159, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
160, test_tc1floater, test_tc1floater, test_tc1floater, test_tc1floater, test_tc1floater, test_tc1floater, None, None, test_tc1floater, test_tc1floater, None, test_tc1floater, None, test_tc1floater, None, test_tc1floater, test_tc1floater
161, test, parse, test, parsexml, parse_file, parsexml, None, None, parse_file, parse, None, parse, None, parse, None, parsexml, test_compile11
162, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
163, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
164, immutable, error, immutable, immutable, immutable, immutable, None, None, immutable, init, None, immutable, None, init, None, immutable, setitem
165, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
166, formatargvalues, error, format, init, format, init, None, None, formatargvalues, init, None, init, None, init, None, init, init
167, get, dispatch, get, get, get, get, None, None, get, I don't know, None, get, None, get, None, init, init
168, add, add, add, add, add, add, None, None, add, add, None, add, None, add, None, add, forwards
169, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
170, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
171, setattr, get, set_up, set_up, set_up, init, None, None, setattr, I don't know, None, set, None, get, None, set_up, init
172, test_notimplemented, test, test_notimplemented, raises, test_notimplemented, residue, None, None, test_notimplemented, test, None, test_notimplemented, None, residue, None, raises, test_notimplemented
173, get_scheduledtaskid8, get, get, get, get, get_scheduledtaskid8, None, None, get, get, None, get, None, get, None, get, get_scheduledtaskid8
174, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
175, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
176, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
177, read, remove, read, read, read, read, None, None, read, remove, None, read, None, read, None, read, read
178, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, init, test_missingzopenamespace
179, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
180, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
181, getargspec, getargspec, getargspec, getargspec, getargspec, getargspec, None, None, getargspec, getargspec, None, getargspec, None, getargspec, None, getargspec, getargspec
182, test_withstatementundefinedinside, test, test, test, test, undefined, None, None, test_withstatementundefinedinside, test, None, test, None, test, None, undefined, test_withstatementundefinedinside
183, parse_file, get_parser, get_parser, get_parser, get_parser, get_parser, None, None, get_parser, get_parser, None, get_parser, None, get_parser, None, get_parser, get_parser
184, test, test, test, test, test, test, None, None, test, test, None, test, None, test, None, test, test_ol
185, setattr, test, init, setattr, setattr, init, None, None, setattr, setattr, None, init, None, init, None, init, init
186, ned, dispatch, parse_file, ned, parse, pos, None, None, ned, I don't know, None, ned, None, parse, None, pos, ned
187, init, get, init, init, init, init, None, None, init, get, None, init, None, get, None, init, init
188, get_parser, get_parser, get_parser, get_parser, get_parser, get_parser, None, None, get_parser, get_parser, None, get, None, get_parser, None, get_parser, get_parser
189, set_up, test, set_up, set_up, init, init, None, None, set_up, test, None, set_up, None, set_up, None, set_up, set_up
190, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
191, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
192, repr, repr, repr, repr, repr, repr, None, None, repr, repr, None, repr, None, repr, None, repr, repr
193, tear_down, tear_down, tear_down, tear_down, tear_down, enqueue, None, None, tear_down, tear_down, None, tear_down, None, tear_down, None, enqueue, tear_down
194, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
195, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
196, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
197, parse, parse_file, parse, parse_file, parse, parse, None, None, parse, parse_file, None, parse, None, parse, None, parse_file, parse_file
198, eq, setattr, eq, eq, eq, same, None, None, eq, I don't know, None, eq, None," ["" I don't know""]", None, eq, eq
199, visit_hlistcol, visit_hlistcol, error, raise, error, visit_hlistcol, None, None, visit_hlistcol, visit_hlistcol, None, error, None, error, None, raise, visit_hlistcol
200, subset, subset, subset, join, subset, join, None, None, subset, subset, None, join, None, subset, None, subset, test_multidim
201, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
202, create, create, create, create, create, create, None, None, create, I don't know, None, create, None, create, None, create, create
203, setattrThe code is using setattr to set an attribute (method) on self and initialize another attribute (plugins) to an empty list. The one word, print, setattr, init, setattr, setattr, None, None, setattr, stop, None, init, None, init, None, init, init
204, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
205, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
206, repr, print, repr, repr, repr, repr, None, None, repr, I don't know, None, repr, None, repr, None, repr, repr
207, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
208, execute, execute, execute, execute, execute, execute, None, None, execute, execute, None, execute, None, execute, None, execute_file, open_file
209, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
210, delete, delete, delete, delete, delete, delete, None, None, delete, delete, None, delete, None, delete, None, delete, backwards
211, test, test, test, update, test, update, None, None, test, I don't know, None, test, None, update, None, init, set_up
212, get, get, get, get, get, get, None, None, get, get, None, get, None, get, None, get, get
213, getattr, parsexml, getattr, convert, get, return, None, None, getattr, parsexml, None, convert, None, return, None, convert, repr
214, join, print, join, print, set_up, join, None, None, join, I don't know, None, write, None, write, None, join, init
215, error, error, save, save, save, error, None, None, error, error, None, save, None, error, None, save, save
216, test, test, test, test, residue, residue, None, None, test, test, None, test, None, residue, None, residue, test_basic1
217, save, lock, unlock, lock, save, save, None, None, save, I don't know, None, save, None, save, None, save, save
218, start, start, stop, stop, start, start, None, None, start, wait, None, wait, None, wait, None, wait, exit
219, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
220, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
221, formatargvalues, write, format, print, get, write, None, None, formatargvalues, write, None, write, None, write, None, write, repr
222, close, close, close, close, close, close, None, None, close, close, None, close, None, close, None, close, close
223, init, dispatch, set_up, set_up, set_up, set, None, None, init, I don't know, None, set_up, None, set, None, set, init
224, init, init, init, init, init, init, None, None, init, init, None, init, None, init, None, init, init
225, create, create, create, create, create, create, None, None, create, create, None, create, None, create, None, create, create
